curveId,Category,time,y1,y2
1,HIGH_PEAK,0.33,-0.34109632158344666,0.3572457710094223
1,HIGH_PEAK,0.34,-0.34109348125493927,0.3881091243835761
1,HIGH_PEAK,0.35000000000000003,-0.36422335427258445,0.34518450377235504
1,HIGH_PEAK,0.36,-0.3803987642578716,0.3775522163977329
1,HIGH_PEAK,0.37,-0.3566490853702724,0.3851260474572028
1,HIGH_PEAK,0.38,-0.350721825959442,0.389653516621519
1,HIGH_PEAK,0.39,-0.37874423358680276,0.3788135739185645
1,HIGH_PEAK,0.4,-0.41095241349962175,0.38433860631541583
1,HIGH_PEAK,0.41000000000000003,-0.3703098951582727,0.3811415360049984
1,HIGH_PEAK,0.42,-0.41598584887396817,0.4184690535588676
1,HIGH_PEAK,0.43,-0.38053171755925724,0.41683653366818824
1,HIGH_PEAK,0.44,-0.372949080156351,0.3916277934779428
1,HIGH_PEAK,0.45,-0.37994758061157263,0.4376178738384226
1,HIGH_PEAK,0.46,-0.39266200926136907,0.4082189237108212
1,HIGH_PEAK,0.47000000000000003,-0.3508687546810674,0.4013297158063175
1,HIGH_PEAK,0.48,-0.3273524340154258,0.4205711095958558
1,HIGH_PEAK,0.49,-0.37923660158224853,0.4271524512253505
1,HIGH_PEAK,0.5,-0.3674628681932761,0.3991620091559726
1,HIGH_PEAK,0.51,-0.3572262181785692,0.4064529004954582
1,HIGH_PEAK,0.52,-0.37050249452760675,0.39905040848913353
1,HIGH_PEAK,0.53,-0.3855815968645464,0.4238422404035747
1,HIGH_PEAK,0.54,-0.4026011234199609,0.4003353986287692
1,HIGH_PEAK,0.55,-0.4192668903031178,0.38580575703677655
1,HIGH_PEAK,0.56,-0.35252348073854556,0.37474649645589153
1,HIGH_PEAK,0.5700000000000001,-0.34521869559736373,0.4324027510924852
1,HIGH_PEAK,0.58,-0.3770039109732107,0.4110760363384356
1,HIGH_PEAK,0.59,-0.3768426974507386,0.40166095009217656
1,HIGH_PEAK,0.6,-0.3785817857762893,0.3807228792269417
1,HIGH_PEAK,0.61,-0.35072669902872816,0.398871583677616
1,HIGH_PEAK,0.62,-0.3290235170230673,0.3561246504597297
1,HIGH_PEAK,0.63,-0.35835671088066856,0.41242936432265775
1,HIGH_PEAK,0.64,-0.35212954003574304,0.4121722286573728
1,HIGH_PEAK,0.65,-0.3607215034348958,0.3554316515768311
1,HIGH_PEAK,0.66,-0.3445573230602823,0.4193072663234143
1,HIGH_PEAK,0.67,-0.373419930665645,0.39517286769818283
1,HIGH_PEAK,0.68,-0.34900512770896513,0.3560152473934546
1,HIGH_PEAK,0.6900000000000001,-0.3336161841287722,0.3482763705741138
1,HIGH_PEAK,0.7000000000000001,-0.3491974242470666,0.3611595414808785
1,HIGH_PEAK,0.71,-0.28490299490894433,0.37748678807480796
1,HIGH_PEAK,0.72,-0.34674082558495944,0.37933016799685704
1,HIGH_PEAK,0.73,-0.3385834835924672,0.3486323177866015
1,HIGH_PEAK,0.74,-0.30443667905698346,0.3515030471393554
1,HIGH_PEAK,0.75,-0.3549000676815628,0.32064086250983165
1,HIGH_PEAK,0.76,-0.3725399450003379,0.3384265692098665
1,HIGH_PEAK,0.77,-0.3187775643293268,0.28821179533149943
1,HIGH_PEAK,0.78,-0.25368974706851344,0.33355864770093463
1,HIGH_PEAK,0.79,-0.29703007745188004,0.3468987386822934
1,HIGH_PEAK,0.8,-0.33802290718955585,0.30162587646978795
1,HIGH_PEAK,0.81,-0.317910619502374,0.32179447336136363
1,HIGH_PEAK,0.8200000000000001,-0.2890346508505315,0.31225278497370224
1,HIGH_PEAK,0.8300000000000001,-0.29124480882985976,0.34844776484894013
1,HIGH_PEAK,0.84,-0.2594671877757011,0.27852153124722934
1,HIGH_PEAK,0.85,-0.22735618068963445,0.28968553894332283
1,HIGH_PEAK,0.86,-0.2659914322256509,0.2727870497094874
1,HIGH_PEAK,0.87,-0.26907843776287627,0.24654822317941652
1,HIGH_PEAK,0.88,-0.25439438490659144,0.2570137563882041
1,HIGH_PEAK,0.89,-0.23992337349090342,0.26431219328247285
1,HIGH_PEAK,0.9,-0.22944727648735974,0.24349471677001885
1,HIGH_PEAK,0.91,-0.22603573789423853,0.24856191306134356
1,HIGH_PEAK,0.92,-0.21146452606820285,0.2190139109395404
1,HIGH_PEAK,0.93,-0.21503646837769347,0.23435699271039293
1,HIGH_PEAK,0.9400000000000001,-0.18552892830259565,0.20026065936185816
1,HIGH_PEAK,0.9500000000000001,-0.2118774649016183,0.21207373366817073
1,HIGH_PEAK,0.96,-0.20321278516697922,0.2222401160509275
1,HIGH_PEAK,0.97,-0.18082072156519746,0.22688399444800544
1,HIGH_PEAK,0.98,-0.17945728457576454,0.16633123423915708
1,HIGH_PEAK,0.99,-0.20161442284766087,0.20177156695563583
1,HIGH_PEAK,1,-0.1464619315382272,0.20415929389474152
1,HIGH_PEAK,1.01,-0.19641701906585715,0.20679507969210578
1,HIGH_PEAK,1.02,-0.1489582654079052,0.17650343102588764
1,HIGH_PEAK,1.03,-0.18609825178389106,0.13621759889565557
1,HIGH_PEAK,1.04,-0.17480233975494594,0.1910261155426431
1,HIGH_PEAK,1.05,-0.15734795790472525,0.1691898593768932
1,HIGH_PEAK,1.06,-0.15396037508358923,0.12628824186638882
1,HIGH_PEAK,1.07,-0.16212469877667687,0.12156595568049133
1,HIGH_PEAK,1.08,-0.12379358995228393,0.14373484730223637
1,HIGH_PEAK,1.09,-0.13011134320919684,0.10611765811034407
1,HIGH_PEAK,1.1,-0.11014316719010511,0.15066253837819604
1,HIGH_PEAK,1.11,-0.08561463966253341,0.1308997460101705
1,HIGH_PEAK,1.12,-0.14710570778254345,0.15069626016325696
1,HIGH_PEAK,1.1300000000000001,-0.10565805722392112,0.12523225558676782
1,HIGH_PEAK,1.1400000000000001,-0.1113013609392831,0.129245960852525
1,HIGH_PEAK,1.1500000000000001,-0.11427676128819682,0.1304139942426873
1,HIGH_PEAK,1.16,-0.09148702443091052,0.11889873736591745
1,HIGH_PEAK,1.17,-0.0823175037413432,0.07685499021479991
1,HIGH_PEAK,1.18,-0.10952192869012162,0.0678894968548843
1,HIGH_PEAK,1.19,-0.09448756704910245,0.08301053271348081
1,HIGH_PEAK,1.2,-0.09947572172901276,0.12245646303189217
1,HIGH_PEAK,1.21,-0.08485298902939227,0.10456920986990166
1,HIGH_PEAK,1.22,-0.06800019752712977,0.060710794404576635
1,HIGH_PEAK,1.23,-0.09241344955232884,0.06956377653035196
1,HIGH_PEAK,1.24,-0.09603224968357821,0.06908638304012807
1,HIGH_PEAK,1.25,-0.03916790108647894,0.040167706463763816
1,HIGH_PEAK,1.26,-0.04779003738648643,0.09815621708979583
1,HIGH_PEAK,1.27,-0.0633075397368728,0.07019647019414708
1,HIGH_PEAK,1.28,-0.051377391768012703,0.0698163302468629
1,HIGH_PEAK,1.29,-0.04943171381962329,0.061033516696730135
1,HIGH_PEAK,1.3,-0.05005066470710327,0.04638432627231101
1,HIGH_PEAK,1.31,-0.05050063674200942,0.029311305255839883
1,HIGH_PEAK,1.32,-0.04707374401175513,0.06155648303292368
1,HIGH_PEAK,1.33,-0.05568585284284073,0.018641964106969573
1,HIGH_PEAK,1.34,-0.08706559725721391,0.03220939702950827
1,HIGH_PEAK,1.35,-0.05029004749335941,0.04865081490788543
1,HIGH_PEAK,1.36,-0.030206871640375357,0.0182652232782481
1,HIGH_PEAK,1.37,-0.08169715955422582,0.04705604376049276
1,HIGH_PEAK,1.3800000000000001,-0.03634730293971212,0.03989839936820204
1,HIGH_PEAK,1.3900000000000001,-0.016658661039862563,0.039819877100560175
1,HIGH_PEAK,1.4000000000000001,-0.04073198518118409,0.03830750607850192
1,HIGH_PEAK,1.41,-0.007971633444933478,0.04147491369660774
1,HIGH_PEAK,1.42,-0.053168572626580896,0.02262651064915026
1,HIGH_PEAK,1.43,-0.015397940499538477,0.0299822910833486
1,HIGH_PEAK,1.44,-0.07967226749182017,0.018386820231914635
1,HIGH_PEAK,1.45,-0.05124134191370515,0.017639349449558493
1,HIGH_PEAK,1.46,-0.03205608877241546,0.00481516460406075
1,HIGH_PEAK,1.47,-0.022160968957176074,0.03793786945269281
1,HIGH_PEAK,1.48,0.002920500146571133,0.00759333900977523
1,HIGH_PEAK,1.49,4.91441456761766e-4,0.023057931671510632
1,HIGH_PEAK,1.5,-0.06325037354746557,0.04235937678808488
1,HIGH_PEAK,1.51,-0.04473156429112865,0.014911808064855118
1,HIGH_PEAK,1.52,-0.034151754972986836,0.0014669123792288349
1,HIGH_PEAK,1.53,-0.009490605087159718,0.041264662909213004
1,HIGH_PEAK,1.54,-0.047156640293476826,0.023721596494137437
1,HIGH_PEAK,1.55,-0.0032565794686454114,-0.009618873224480073
1,HIGH_PEAK,1.56,-0.015905885561477574,0.01115026896473749
1,HIGH_PEAK,1.57,0.019981520456821302,-0.0011169107888776234
1,HIGH_PEAK,1.58,0.00555357822474835,0.03227702135744925
1,HIGH_PEAK,1.59,-0.00485789364315942,0.04039307685741672
1,HIGH_PEAK,1.6,-0.012934845209309102,0.013380135930557906
1,HIGH_PEAK,1.61,0.0162518309222451,0.015432281573830576
1,HIGH_PEAK,1.62,-0.012877238600452603,-0.02929083005207007
1,HIGH_PEAK,1.6300000000000001,0.020208253280242814,-0.02418143665345086
1,HIGH_PEAK,1.6400000000000001,-0.014646218678915218,0.02243095331909169
1,HIGH_PEAK,1.6500000000000001,0.04484297000933061,0.035918160391498186
1,HIGH_PEAK,1.6600000000000001,0.0064898082618687816,0.03948260573393013
1,HIGH_PEAK,1.67,-0.015821295217761062,-0.009791772396461892
1,HIGH_PEAK,1.68,-0.01808964668741691,0.01837633964514794
1,HIGH_PEAK,1.69,-0.011158578091956346,0.006717906487178661
1,HIGH_PEAK,1.7,-0.029413566553786737,-0.03092574858180842
1,HIGH_PEAK,1.71,-0.005828975677300319,0.04156324354261044
1,HIGH_PEAK,1.72,-0.04155489720602605,0.014898947164383121
1,HIGH_PEAK,1.73,-0.019618703398344213,0.030822156215558862
1,HIGH_PEAK,1.74,-0.009631031855932974,0.015780354858320612
1,HIGH_PEAK,1.75,-0.02050950570452693,5.047994079352323e-4
1,HIGH_PEAK,1.76,-0.0035606916486528384,-0.011200381491751626
1,HIGH_PEAK,1.77,0.006178792170810389,9.900702763897618e-4
1,HIGH_PEAK,1.78,0.009144312990387694,0.01177198369210297
1,HIGH_PEAK,1.79,-0.03160903571628508,-0.01122203934228245
1,HIGH_PEAK,1.8,-0.013836127958958578,0.05141645118840792
1,HIGH_PEAK,1.81,-0.011822535781255184,-0.010609838248922069
1,HIGH_PEAK,1.82,0.002992282406237871,0.001604252231982882
1,HIGH_PEAK,1.83,0.02081594685099688,-0.01753835427837232
1,HIGH_PEAK,1.84,0.009576569254444542,-0.015171946278918587
1,HIGH_PEAK,1.85,0.02725557607073462,0.007021874595853808
1,HIGH_PEAK,1.86,-0.003507250114471978,-0.0010837068750918937
1,HIGH_PEAK,1.87,0.008994853165876074,0.029159469338452763
1,HIGH_PEAK,1.8800000000000001,-0.0014305501454288474,6.336770476668969e-4
1,HIGH_PEAK,1.8900000000000001,-0.012428186719853199,-0.016562473244707773
1,HIGH_PEAK,1.9000000000000001,-0.032964960291077976,-6.864977589376767e-4
1,HIGH_PEAK,1.9100000000000001,0.02484918314824477,-0.010611118604824915
1,HIGH_PEAK,1.92,0.01708003215963576,0.015432635915678807
1,HIGH_PEAK,1.93,0.032056663902937654,-0.02180409001127023
1,HIGH_PEAK,1.94,0.014857258574842281,-0.0060009506957822015
1,HIGH_PEAK,1.95,-0.0014874528253161373,0.018684517559431527
1,HIGH_PEAK,1.96,-0.005379774396501567,-0.015152224202260482
1,HIGH_PEAK,1.97,-0.00792214377846493,0.0019850615524151147
1,HIGH_PEAK,1.98,-0.003315290609176406,0.031046689295633548
1,HIGH_PEAK,1.99,0.02638520999452163,-0.03144097151068071
1,HIGH_PEAK,2,0.04732608434260996,-0.006447699664093405
2,HIGH_PEAK,0,-0.12516752208449486,0.18927003780504076
2,HIGH_PEAK,0.01,-0.15803461338077568,0.2031644109528735
2,HIGH_PEAK,0.02,-0.15537249800771746,0.22873005776557784
2,HIGH_PEAK,0.03,-0.2002500514925991,0.26238912750910337
2,HIGH_PEAK,0.04,-0.18036442906069114,0.256911219179549
2,HIGH_PEAK,0.05,-0.19329763683395912,0.2115253737192273
2,HIGH_PEAK,0.06,-0.16435332538439015,0.27425944698240706
2,HIGH_PEAK,0.07,-0.19846062575289994,0.29422098008399145
2,HIGH_PEAK,0.08,-0.21484418136125,0.24902175410356656
2,HIGH_PEAK,0.09,-0.23590105882484047,0.25394489986816077
2,HIGH_PEAK,0.1,-0.21262276642171676,0.2664988900121167
2,HIGH_PEAK,0.11,-0.22676080105589416,0.31246909935181255
2,HIGH_PEAK,0.12,-0.23669423438831094,0.32633150081222023
2,HIGH_PEAK,0.13,-0.2610360909348316,0.2980847509663069
2,HIGH_PEAK,0.14,-0.2399898517091325,0.34218490946333757
2,HIGH_PEAK,0.15,-0.2349326536149577,0.31849931714761043
2,HIGH_PEAK,0.16,-0.2696654705976979,0.33927585868834387
2,HIGH_PEAK,0.17,-0.21941085507603786,0.34792098051364867
2,HIGH_PEAK,0.18,-0.25458144152532336,0.3595399386781541
2,HIGH_PEAK,0.19,-0.2719291714753283,0.3134192606109849
2,HIGH_PEAK,0.2,-0.2432723425144061,0.374903643829462
2,HIGH_PEAK,0.21,-0.2616302248343185,0.3949891663730978
2,HIGH_PEAK,0.22,-0.269867842895117,0.38102975508521597
2,HIGH_PEAK,0.23,-0.266699302839371,0.3560347391455096
2,HIGH_PEAK,0.24,-0.30842740289429116,0.3956622472088274
2,HIGH_PEAK,0.25,-0.28460644787296036,0.3888832169352032
2,HIGH_PEAK,0.26,-0.31677701000857494,0.3774045506807341
2,HIGH_PEAK,0.27,-0.28240678116912576,0.3956298712429377
2,HIGH_PEAK,0.28,-0.3094794861342493,0.44252678641951443
2,HIGH_PEAK,0.29,-0.34703039165556143,0.4049131183608209
2,HIGH_PEAK,0.3,-0.310596798399466,0.41824147388099087
2,HIGH_PEAK,0.31,-0.29948065504455496,0.4038886902390836
2,HIGH_PEAK,0.32,-0.3418079049237604,0.43681392582365514
2,HIGH_PEAK,0.33,-0.3282130315139718,0.44534878993842814
2,HIGH_PEAK,0.34,-0.2917341096389946,0.4458842861799305
2,HIGH_PEAK,0.35000000000000003,-0.35611528241468154,0.45180540979010786
2,HIGH_PEAK,0.36,-0.33272716241092004,0.45407524183989345
2,HIGH_PEAK,0.37,-0.33754265866729233,0.4702383605070705
2,HIGH_PEAK,0.38,-0.35291215716637037,0.4850604767666717
2,HIGH_PEAK,0.39,-0.32031029415303686,0.4597180847072764
2,HIGH_PEAK,0.4,-0.33622970072011094,0.481213860443835
2,HIGH_PEAK,0.41000000000000003,-0.30321889234133637,0.4721935669580936
2,HIGH_PEAK,0.42,-0.36203853893932597,0.4765703885782984
2,HIGH_PEAK,0.43,-0.3488927793219295,0.4885214884513998
2,HIGH_PEAK,0.44,-0.38565278410126336,0.47144898519762557
2,HIGH_PEAK,0.45,-0.3276093689046098,0.5087677618652355
2,HIGH_PEAK,0.46,-0.3300925116513014,0.4767934431593178
2,HIGH_PEAK,0.47000000000000003,-0.32674438953512397,0.4922741949840853
2,HIGH_PEAK,0.48,-0.34987378316236317,0.4732851734080793
2,HIGH_PEAK,0.49,-0.38521801625175833,0.4688613203224415
2,HIGH_PEAK,0.5,-0.3699252806671942,0.4489047965763331
2,HIGH_PEAK,0.51,-0.35024254903430224,0.47777534844857333
2,HIGH_PEAK,0.52,-0.36244251089225205,0.4504280366724639
2,HIGH_PEAK,0.53,-0.34702219521617916,0.4563629012370603
2,HIGH_PEAK,0.54,-0.3415006538315806,0.49237570982432044
2,HIGH_PEAK,0.55,-0.3459078034059882,0.45365491784955747
2,HIGH_PEAK,0.56,-0.37616118797373926,0.4366599245022161
2,HIGH_PEAK,0.5700000000000001,-0.357341431154573,0.4559000322449273
2,HIGH_PEAK,0.58,-0.3488685038141726,0.4521978476390538
2,HIGH_PEAK,0.59,-0.3634280303906184,0.4654601623738726
2,HIGH_PEAK,0.6,-0.3363849175963783,0.42342795502461644
2,HIGH_PEAK,0.61,-0.3194122045372841,0.43391302210195853
2,HIGH_PEAK,0.62,-0.35103479372836827,0.45213740490049986
2,HIGH_PEAK,0.63,-0.31950770764176667,0.4589426930496969
2,HIGH_PEAK,0.64,-0.3190129688717502,0.4454367472865195
2,HIGH_PEAK,0.65,-0.32971662881036956,0.44819856958515253
2,HIGH_PEAK,0.66,-0.3491771864978065,0.4464041635427795
2,HIGH_PEAK,0.67,-0.33059855469868815,0.42561477864220565
2,HIGH_PEAK,0.68,-0.3235485880065787,0.4360348193650279
2,HIGH_PEAK,0.6900000000000001,-0.29922926768644964,0.4331190570158705
2,HIGH_PEAK,0.7000000000000001,-0.3008977541930046,0.4366691102934238
2,HIGH_PEAK,0.71,-0.29083167721536607,0.371444855624397
2,HIGH_PEAK,0.72,-0.2961944289078197,0.3864823337774471
2,HIGH_PEAK,0.73,-0.30254271147923384,0.4270254021174114
2,HIGH_PEAK,0.74,-0.28494611730966135,0.38362445640898335
2,HIGH_PEAK,0.75,-0.33500054355862907,0.3691258620173157
2,HIGH_PEAK,0.76,-0.24152508033949024,0.34961420726765385
2,HIGH_PEAK,0.77,-0.323380848926891,0.39969164444142447
2,HIGH_PEAK,0.78,-0.2644227864720996,0.33103346894117686
2,HIGH_PEAK,0.79,-0.28016614952785585,0.3673131865081267
2,HIGH_PEAK,0.8,-0.26551925403345794,0.3592622713336451
2,HIGH_PEAK,0.81,-0.26672493994128194,0.31515304399609195
2,HIGH_PEAK,0.8200000000000001,-0.2857796372146977,0.32503441204485733
2,HIGH_PEAK,0.8300000000000001,-0.2930452004862257,0.32211671771082834
2,HIGH_PEAK,0.84,-0.24074499324234486,0.35279398964023073
2,HIGH_PEAK,0.85,-0.2580159843366676,0.2891227633958532
2,HIGH_PEAK,0.86,-0.22589255900072003,0.3143834908254218
2,HIGH_PEAK,0.87,-0.2759300247152234,0.31414487676047315
2,HIGH_PEAK,0.88,-0.24393157022132028,0.3116723304960288
2,HIGH_PEAK,0.89,-0.19343461756726119,0.27582202935879935
2,HIGH_PEAK,0.9,-0.19747903924390636,0.29718967108230554
2,HIGH_PEAK,0.91,-0.2304023611011062,0.25194961416281664
2,HIGH_PEAK,0.92,-0.2204596828608246,0.28436621893472835
2,HIGH_PEAK,0.93,-0.21409883145783695,0.26998008727953154
2,HIGH_PEAK,0.9400000000000001,-0.1777655441392942,0.2589163989349231
2,HIGH_PEAK,0.9500000000000001,-0.20168133587950976,0.24016281116666197
2,HIGH_PEAK,0.96,-0.22776719900065392,0.26263670082089224
2,HIGH_PEAK,0.97,-0.1275533409926504,0.26846461115677867
2,HIGH_PEAK,0.98,-0.201548832974579,0.19818313808110594
2,HIGH_PEAK,0.99,-0.1805669362016145,0.20840046652003164
2,HIGH_PEAK,1,-0.1690756355082692,0.2639066435967577
2,HIGH_PEAK,1.01,-0.14966080266805015,0.19672803118074514
2,HIGH_PEAK,1.02,-0.14633416423319084,0.2015951466455884
2,HIGH_PEAK,1.03,-0.1526059946963872,0.24469136015526194
2,HIGH_PEAK,1.04,-0.15893438293541898,0.20212938739561812
2,HIGH_PEAK,1.05,-0.16620638436888202,0.15318743466630116
2,HIGH_PEAK,1.06,-0.1288974837280868,0.1829634728872533
2,HIGH_PEAK,1.07,-0.13577752028663498,0.17743952062538507
2,HIGH_PEAK,1.08,-0.11306028030406644,0.19410025284835372
2,HIGH_PEAK,1.09,-0.13280276397403903,0.16853298794877583
2,HIGH_PEAK,1.1,-0.10021266534033287,0.15074283759094856
2,HIGH_PEAK,1.11,-0.11174116346427755,0.12084831644344943
2,HIGH_PEAK,1.12,-0.10349070826328413,0.12521721892126197
2,HIGH_PEAK,1.1300000000000001,-0.14327027645364226,0.12770868105577837
2,HIGH_PEAK,1.1400000000000001,-0.12608241450255456,0.11754945202045074
2,HIGH_PEAK,1.1500000000000001,-0.11893370532073803,0.13405611446043783
2,HIGH_PEAK,1.16,-0.09587059388497865,0.13795957883626395
2,HIGH_PEAK,1.17,-0.08500402228931596,0.09932531566020404
2,HIGH_PEAK,1.18,-0.0659541469820881,0.12475007791404652
2,HIGH_PEAK,1.19,-0.10833558075080303,0.08563933536738631
2,HIGH_PEAK,1.2,-0.09215333347887184,0.09271244635929345
2,HIGH_PEAK,1.21,-0.061436568877022465,0.12006798913970346
2,HIGH_PEAK,1.22,-0.1010152389301074,0.11015778576220403
2,HIGH_PEAK,1.23,-0.08340991869844654,0.08975445502277167
2,HIGH_PEAK,1.24,-0.05988533870393015,0.09365568399961703
2,HIGH_PEAK,1.25,-0.055980500467292284,0.09382872061300393
2,HIGH_PEAK,1.26,-0.06633760080218908,0.0941489234812334
2,HIGH_PEAK,1.27,-0.07780554478826186,0.08288629696265468
2,HIGH_PEAK,1.28,-0.06658528658741092,0.06867276988573373
2,HIGH_PEAK,1.29,-0.04905916880290085,0.05822959714396376
2,HIGH_PEAK,1.3,-0.06813790080896123,0.05324941547420353
2,HIGH_PEAK,1.31,-0.05314118390751698,0.07070469470761259
2,HIGH_PEAK,1.32,-0.004688508971720504,0.043099390612826964
2,HIGH_PEAK,1.33,-0.0332168876785503,0.03759735461769216
2,HIGH_PEAK,1.34,-0.03962407434464211,0.0671098430535973
2,HIGH_PEAK,1.35,-0.026065568754128916,0.0558699799972128
2,HIGH_PEAK,1.36,-0.02796770394888935,0.0638548855822363
2,HIGH_PEAK,1.37,-0.05382328185451805,0.03177284824827591
2,HIGH_PEAK,1.3800000000000001,-0.07090553246790499,0.04330687278990759
2,HIGH_PEAK,1.3900000000000001,-0.0342604786337005,0.055977919187754785
2,HIGH_PEAK,1.4000000000000001,-0.03706493805347434,0.02553254877586281
2,HIGH_PEAK,1.41,-0.037188315610725886,0.01590821308077881
2,HIGH_PEAK,1.42,-0.02976496492338513,0.01904179652226491
2,HIGH_PEAK,1.43,-0.012558604306629551,0.05532533109839531
2,HIGH_PEAK,1.44,-0.007240043069882027,0.028788038590095304
2,HIGH_PEAK,1.45,-0.03380795479397866,0.04540020962781677
2,HIGH_PEAK,1.46,-0.024277085006923483,0.006015854662012963
2,HIGH_PEAK,1.47,-0.017462154641309065,0.020427207277356606
2,HIGH_PEAK,1.48,-0.019312942749112202,0.04706366424882355
2,HIGH_PEAK,1.49,-0.02936744953843757,0.030476943369857137
2,HIGH_PEAK,1.5,-0.005347596290922067,0.028016142473470146
2,HIGH_PEAK,1.51,-0.020662059222021398,5.105915431060717e-4
2,HIGH_PEAK,1.52,-0.019065823536489872,0.0146650313090377
2,HIGH_PEAK,1.53,-0.023156441020519163,0.028516794761207984
2,HIGH_PEAK,1.54,-0.04128115294220169,-0.015419725241249408
2,HIGH_PEAK,1.55,-0.007289355854458155,0.0383809397164495
2,HIGH_PEAK,1.56,-0.045386090686883124,0.003653954012261963
2,HIGH_PEAK,1.57,-0.030367994027400126,0.0031903953791160636
2,HIGH_PEAK,1.58,-0.002330134912811756,0.04519740162772327
2,HIGH_PEAK,1.59,0.0025577007010235235,0.007436749101516123
2,HIGH_PEAK,1.6,-0.013720196351424243,0.015034944245010994
2,HIGH_PEAK,1.61,0.008279088912004129,0.017907253021697565
2,HIGH_PEAK,1.62,-0.008874324521110373,0.006861488109795496
2,HIGH_PEAK,1.6300000000000001,-0.03756434007147613,3.08366319003767e-4
2,HIGH_PEAK,1.6400000000000001,-0.019790848850042286,-0.00728997808549409
2,HIGH_PEAK,1.6500000000000001,-0.015038864269670172,0.03167286401232299
2,HIGH_PEAK,1.6600000000000001,0.03285983068673997,8.678854174075856e-4
2,HIGH_PEAK,1.67,-0.020283620064269623,-0.0037290259555006694
2,HIGH_PEAK,1.68,-0.011307430654654472,0.008471227607586248
2,HIGH_PEAK,1.69,-0.011663734253392271,0.024246203622063176
2,HIGH_PEAK,1.7,-0.019234869625451078,0.033763090529673745
2,HIGH_PEAK,1.71,-0.018299399355535127,-0.008438236947975727
2,HIGH_PEAK,1.72,0.016808499929297373,-0.009840284756033574
2,HIGH_PEAK,1.73,0.029693580956894727,0.0044714206638662496
2,HIGH_PEAK,1.74,0.013008984207891858,-0.011024275641734575
2,HIGH_PEAK,1.75,0.008346271808837789,-0.00344862986387091
2,HIGH_PEAK,1.76,-0.0216754340022762,-0.026653506722917553
2,HIGH_PEAK,1.77,-0.00915329214830031,-0.008279490459239081
2,HIGH_PEAK,1.78,0.018766698253531448,-0.008711747616483561
2,HIGH_PEAK,1.79,-0.021543418058352345,-0.016395379641389075
2,HIGH_PEAK,1.8,-0.011558933121422862,1.694234654182978e-5
2,HIGH_PEAK,1.81,-0.03816776244669473,0.018191355729484444
2,HIGH_PEAK,1.82,-0.018018481492134912,0.06279074613364825
2,HIGH_PEAK,1.83,-0.012709479182575032,0.0113340744841916
2,HIGH_PEAK,1.84,0.02137309215252027,0.020527495179697795
2,HIGH_PEAK,1.85,-0.024602163337149895,0.0066329162602085144
2,HIGH_PEAK,1.86,-0.013796245742571878,0.0047697871993684976
2,HIGH_PEAK,1.87,0.0050066201356269175,0.030545492480040685
2,HIGH_PEAK,1.8800000000000001,0.033304303206510046,0.02242436995009383
2,HIGH_PEAK,1.8900000000000001,-0.027519358153114334,-0.003893338089848853
2,HIGH_PEAK,1.9000000000000001,0.010040601071726829,0.03133706152931491
